"FIPS","MetricYear","Prsns_25plus","Prsns_less_HS","Prsns_HS_or_More","Prsns_4plus_Yrs_Clg","HH_INC_Under_10K","HH_INC__10K_to_14999","HH_INC__15K_to_24999","HH_INC__25K_to_49999","HH_INC__50K_to_99999","HH_INC__100000_Plus","Hhld_SSI","Tot_Civ_Lbr","Emplyd_Civ_Lbr","Unemplyd_Civ_Lbr","N_AgrFrstFishHuntMine_Wkrs","N_Construction_Wrkrs","N_EducHlthCreSocAsst_Wrkrs","N_Manufacturing_Wrkrs","N_Othr_Ind","P_AgrFrstFishHuntMine_Wkrs","P_Construction_Wrkrs","P_EducHlthCreSocAsst_Wrkrs","P_Manufacturing_Wrkrs","P_Othr_Ind","Num_Wrkrs_Priv","Num_Wrkrs_Govt","Num_Wrkrs_Fed","Num_Wrkrs_State","Num_Wrkrs_Local","Num_Wrkrs_Selfemplyd","Num_Wrks_16_Plus","Num_Unpaid_Fam_Wrkrs","Tot_Civ_Lbr (#1)","Emplyd_Civ_Lbr (#1)","Unemplyd_Civ_Lbr (#1)","FEM_Civ_Lbr","Emplyd_FEM_Civ_Lbr","Unemplyd_FEM_Civ_Lbr","P_Prsns_Below_Pov","N_Prsns_Below_Pov","Hhld_PUB_Asst","Prsns_25plus (#1)","Prns_INC_POV_Less_50P","Prns_INC_POV_50P_to_99P","Prns_INC_POV_100P_to_124P","Prns_INC_POV_125P_to_149P","Prns_INC_POV_150P_to_184P","Prns_INC_POV_185P_to_199P","Prns_INC_POV_200P_Plus"
21121,2010,21668.5,5705.5,15963,2697,1437.5,1787.5,2700,3931.5,2074.5,840.5,2636,12451,9711,2740,401,572,2632,1089,5014.5,4.199999999999999,5.8999999999999995,27.200000000000003,11.100000000000001,51.74999999999999,7658,1777,206,929.5,641.5,186.5,9711,89.5,12451,9711,2740,5925,4414.5,1510.5,29.45,9358,491.5,,1769,7589,1890.5,3673,2923,1178,12665.5
21121,2011,21544,5913,15631,2577,1668,1686,2567,3826,2099,824,2556,12049,9633,2416,343,587,2632,1106,4963,3.5999999999999996,6.1,27.400000000000002,11.4,51.599999999999994,7539,1750,209,902,639,271,9633,73,12049,9633,2416,5703,4378,1325,30.5,9603,440,,2345,7258,2142,3371,2826,1070,12436
21121,2012,21419.5,6120.5,15299,2457,1898.5,1584.5,2434,3720.5,2123.5,807.5,2476,11647,9555,2092,285,602,2632,1123,4911.5,3,6.3,27.6,11.7,51.449999999999996,7420,1723,212,874.5,636.5,355.5,9555,56.5,11647,9555,2092,5481,4341.5,1139.5,31.55,9848,388.5,,2921,6927,2393.5,3069,2729,962,12206.5
21121,2013,21295,6328,14967,2337,2129,1483,2301,3615,2148,791,2396,11245,9477,1768,227,617,2632,1140,4860,2.4,6.5,27.8,12,51.3,7301,1696,215,847,634,440,9477,40,11245,9477,1768,5259,4305,954,32.6,10093,337,,3497,6596,2645,2767,2632,854,11977
21121,2014,21170.5,6535.5,14635,2217,2359.5,1381.5,2168,3509.5,2172.5,774.5,2316,10843,9399,1444,169,632,2632,1157,4808.5,1.7999999999999998,6.7,28,12.3,51.15,7182,1669,218,819.5,631.5,524.5,9399,23.5,10843,9399,1444,5037,4268.5,768.5,33.650000000000006,10338,285.5,,4073,6265,2896.5,2465,2535,746,11747.5
21121,2015,21046,6743,14303,2097,2590,1280,2035,3404,2197,758,2236,10441,9321,1120,111,647,2632,1174,4757,1.2,6.9,28.2,12.6,51,7063,1642,221,792,629,609,9321,7,10441,9321,1120,4815,4232,583,34.7,10583,234,,4649,5934,3148,2163,2438,638,11518
21121,2016,20921.5,6950.5,13971,1977,2820.5,1178.5,1902,3298.5,2221.5,741.5,2156,10039,9243,796,53,662,2632,1191,4705.5,0.6000000000000001,7.1000000000000005,28.4,12.899999999999999,50.85,6944,1615,224,764.5,626.5,693.5,9243,0,10039,9243,796,4593,4195.5,397.5,35.75,10828,182.5,,5225,5603,3399.5,1861,2341,530,11288.5
21121,2017,20797,7158,13639,1857,3051,1077,1769,3193,2246,725,2076,9637,9165,472,-5,677,2632,1208,4654,0,7.300000000000001,28.599999999999998,13.2,50.7,6825,1588,227,737,624,778,9165,0,9637,9165,472,4371,4159,212,36.800000000000004,11073,131,,5801,5272,3651,1559,2244,422,11059
21121,2018,20672.5,7365.5,13307,1737,3281.5,975.5,1636,3087.5,2270.5,708.5,1996,9235,9087,148,-63,692,2632,1225,4602.5,-0.6000000000000001,7.500000000000001,28.799999999999997,13.5,50.550000000000004,6706,1561,230,709.5,621.5,862.5,9087,0,9235,9087,148,4149,4122.5,26.5,37.85000000000001,11318,79.5,,6377,4941,3902.5,1257,2147,314,10829.5
21123,2010,9750,1720.5,8029.5,726.5,503.5,492.5,826,1616,1307,370,562.5,6090,5223.5,866.5,172,439,1029,922.5,2831,3.05,8.25,16.549999999999997,18.200000000000003,53.94999999999999,3731,774,184,141.5,448.5,688.5,5223.5,30,6090,5223.5,866.5,2553.5,2123,430.5,20.8,2914.5,239.5,,1091.5,1823,1598.5,1029,1558.5,367,6625
21123,2011,9772,1705,8067,822,464,485,800,1630,1402,405,541,6182,5406,776,148,431,1029,1041,2893,2.5999999999999996,7.9,16.599999999999998,19.500000000000004,53.39999999999999,4005,752,167,172,413,624,5406,25,6182,5406,776,2618,2234,384,19.8,2763,214,,1070,1693,1459,1042,1378,440,6926
21123,2012,9794,1689.5,8104.5,917.5,424.5,477.5,774,1644,1497,440,519.5,6274,5588.5,685.5,124,423,1029,1159.5,2955,2.15,7.550000000000001,16.65,20.800000000000004,52.849999999999994,4279,730,150,202.5,377.5,559.5,5588.5,20,6274,5588.5,685.5,2682.5,2345,337.5,18.8,2611.5,188.5,,1048.5,1563,1319.5,1055,1197.5,513,7227
21123,2013,9816,1674,8142,1013,385,470,748,1658,1592,475,498,6366,5771,595,100,415,1029,1278,3017,1.7,7.2,16.7,22.1,52.3,4553,708,133,233,342,495,5771,15,6366,5771,595,2747,2456,291,17.8,2460,163,,1027,1433,1180,1068,1017,586,7528
21123,2014,9838,1658.5,8179.5,1108.5,345.5,462.5,722,1672,1687,510,476.5,6458,5953.5,504.5,76,407,1029,1396.5,3079,1.25,6.85,16.75,23.4,51.75,4827,686,116,263.5,306.5,430.5,5953.5,10,6458,5953.5,504.5,2811.5,2567,244.5,16.8,2308.5,137.5,,1005.5,1303,1040.5,1081,836.5,659,7829
21123,2015,9860,1643,8217,1204,306,455,696,1686,1782,545,455,6550,6136,414,52,399,1029,1515,3141,0.8,6.5,16.8,24.7,51.2,5101,664,99,294,271,366,6136,5,6550,6136,414,2876,2678,198,15.8,2157,112,,984,1173,901,1094,656,732,8130
21123,2016,9882,1627.5,8254.5,1299.5,266.5,447.5,670,1700,1877,580,433.5,6642,6318.5,323.5,28,391,1029,1633.5,3203,0.3500000000000001,6.15,16.85,26,50.650000000000006,5375,642,82,324.5,235.5,301.5,6318.5,0,6642,6318.5,323.5,2940.5,2789,151.5,14.8,2005.5,86.5,,962.5,1043,761.5,1107,475.5,805,8431
21123,2017,9904,1612,8292,1395,227,440,644,1714,1972,615,412,6734,6501,233,4,383,1029,1752,3265,-0.09999999999999987,5.8,16.900000000000002,27.299999999999997,50.10000000000001,5649,620,65,355,200,237,6501,0,6734,6501,233,3005,2900,105,13.8,1854,61,,941,913,622,1120,295,878,8732
21123,2018,9926,1596.5,8329.5,1490.5,187.5,432.5,618,1728,2067,650,390.5,6826,6683.5,142.5,-20,375,1029,1870.5,3327,-0.55,5.449999999999999,16.950000000000003,28.599999999999994,49.55000000000001,5923,598,48,385.5,164.5,172.5,6683.5,0,6826,6683.5,142.5,3069.5,3011,58.5,12.8,1702.5,35.5,,919.5,783,482.5,1133,114.5,951,9033
21125,2010,40169,11268.5,28900.5,4474,2264,2431.5,3302,7631.5,6797.5,1019.5,2472.5,25473,21372.5,4100.5,314.5,1118,4759,3613.5,12012.5,1.5,5.249999999999999,20.099999999999994,16.65,56.25,17266,3219.5,367.5,1739,1113,888,21372.5,0,25473,21372.5,4100.5,12647,11010.5,1636.5,20.85,12251.5,94,,4356,7895.5,5296,4115,4699,2997.5,29057.5
21125,2011,40330,10746,29584,4645,2394,2329,3274,7384,6642,1329,2537,25383,21608,3775,320,1119,4759,3516,12250,1.5,5.199999999999999,20.299999999999997,16.1,56.7,17399,3248,458,1663,1127,953,21608,8,25383,21608,3775,12533,11006,1527,21.6,12697,179,,5002,7695,4846,3990,4806,2791,29390
21125,2012,40491,10223.5,30267.5,4816,2524,2226.5,3246,7136.5,6486.5,1638.5,2601.5,25293,21843.5,3449.5,325.5,1120,4759,3418.5,12487.5,1.5,5.1499999999999995,20.5,15.55,57.150000000000006,17532,3276.5,548.5,1587,1141,1018,21843.5,17,25293,21843.5,3449.5,12419,11001.5,1417.5,22.35,13142.5,264,,5648,7494.5,4396,3865,4913,2584.5,29722.5
21125,2013,40652,9701,30951,4987,2654,2124,3218,6889,6331,1948,2666,25203,22079,3124,331,1121,4759,3321,12725,1.5,5.1,20.7,15,57.6,17665,3305,639,1511,1155,1083,22079,26,25203,22079,3124,12305,10997,1308,23.1,13588,349,,6294,7294,3946,3740,5020,2378,30055
21125,2014,40813,9178.5,31634.5,5158,2784,2021.5,3190,6641.5,6175.5,2257.5,2730.5,25113,22314.5,2798.5,336.5,1122,4759,3223.5,12962.5,1.5,5.05,20.9,14.45,58.05,17798,3333.5,729.5,1435,1169,1148,22314.5,35,25113,22314.5,2798.5,12191,10992.5,1198.5,23.85,14033.5,434,,6940,7093.5,3496,3615,5127,2171.5,30387.5
21125,2015,40974,8656,32318,5329,2914,1919,3162,6394,6020,2567,2795,25023,22550,2473,342,1123,4759,3126,13200,1.5,5,21.1,13.9,58.5,17931,3362,820,1359,1183,1213,22550,44,25023,22550,2473,12077,10988,1089,24.6,14479,519,,7586,6893,3046,3490,5234,1965,30720
21125,2016,41135,8133.5,33001.5,5500,3044,1816.5,3134,6146.5,5864.5,2876.5,2859.5,24933,22785.5,2147.5,347.5,1124,4759,3028.5,13437.5,1.5,4.95,21.300000000000004,13.350000000000001,58.95,18064,3390.5,910.5,1283,1197,1278,22785.5,53,24933,22785.5,2147.5,11963,10983.5,979.5,25.35,14924.5,604,,8232,6692.5,2596,3365,5341,1758.5,31052.5
21125,2017,41296,7611,33685,5671,3174,1714,3106,5899,5709,3186,2924,24843,23021,1822,353,1125,4759,2931,13675,1.5,4.9,21.500000000000004,12.8,59.4,18197,3419,1001,1207,1211,1343,23021,62,24843,23021,1822,11849,10979,870,26.1,15370,689,,8878,6492,2146,3240,5448,1552,31385
21125,2018,41457,7088.5,34368.5,5842,3304,1611.5,3078,5651.5,5553.5,3495.5,2988.5,24753,23256.5,1496.5,358.5,1126,4759,2833.5,13912.5,1.5,4.8500000000000005,21.700000000000003,12.25,59.849999999999994,18330,3447.5,1091.5,1131,1225,1408,23256.5,71,24753,23256.5,1496.5,11735,10974.5,760.5,26.85,15815.5,774,,9524,6291.5,1696,3115,5555,1345.5,31717.5
21127,2010,10805.5,2319,8486.5,1332.5,306.5,721.5,1037.5,1164.5,1897.5,574,816.5,6311,5817.5,493.5,688.5,355.5,1027,236.5,3345,12.450000000000001,6.25,20.549999999999997,3.5499999999999985,57.45,4456.5,1172.5,147.5,499.5,525.5,191.5,5817.5,0,6311,5817.5,493.5,2946,2787.5,158.5,20,3111.5,6,,336,2775.5,1339.5,1039,677,-16.5,9403.5
21127,2011,10836,2366,8470,1320,437,740,989,1247,1825,574,824,6148,5667,481,609,340,1027,288,3271,11.100000000000001,6.1,20.499999999999996,4.799999999999999,57.7,4368,1097,153,463,481,204,5667,0,6148,5667,481,2838,2690,148,20.9,3257,39,,577,2680,1369,980,875,123,8977
21127,2012,10866.5,2413,8453.5,1307.5,567.5,758.5,940.5,1329.5,1752.5,574,831.5,5985,5516.5,468.5,529.5,324.5,1027,339.5,3197,9.75,5.949999999999999,20.449999999999996,6.049999999999999,57.95,4279.5,1021.5,158.5,426.5,436.5,216.5,5516.5,0,5985,5516.5,468.5,2730,2592.5,137.5,21.799999999999997,3402.5,72,,818,2584.5,1398.5,921,1073,262.5,8550.5
21127,2013,10897,2460,8437,1295,698,777,892,1412,1680,574,839,5822,5366,456,450,309,1027,391,3123,8.4,5.8,20.4,7.3,58.2,4191,946,164,390,392,229,5366,0,5822,5366,456,2622,2495,127,22.7,3548,105,,1059,2489,1428,862,1271,402,8124
21127,2014,10927.5,2507,8420.5,1282.5,828.5,795.5,843.5,1494.5,1607.5,574,846.5,5659,5215.5,443.5,370.5,293.5,1027,442.5,3049,7.050000000000001,5.65,20.35,8.55,58.45,4102.5,870.5,169.5,353.5,347.5,241.5,5215.5,1,5659,5215.5,443.5,2514,2397.5,116.5,23.6,3693.5,138,,1300,2393.5,1457.5,803,1469,541.5,7697.5
21127,2015,10958,2554,8404,1270,959,814,795,1577,1535,574,854,5496,5065,431,291,278,1027,494,2975,5.7,5.5,20.3,9.8,58.7,4014,795,175,317,303,254,5065,2,5496,5065,431,2406,2300,106,24.5,3839,171,,1541,2298,1487,744,1667,681,7271
21127,2016,10988.5,2601,8387.5,1257.5,1089.5,832.5,746.5,1659.5,1462.5,574,861.5,5333,4914.5,418.5,211.5,262.5,1027,545.5,2901,4.35,5.35,20.25,11.05,58.95,3925.5,719.5,180.5,280.5,258.5,266.5,4914.5,3,5333,4914.5,418.5,2298,2202.5,95.5,25.4,3984.5,204,,1782,2202.5,1516.5,685,1865,820.5,6844.5
21127,2017,11019,2648,8371,1245,1220,851,698,1742,1390,574,869,5170,4764,406,132,247,1027,597,2827,3,5.2,20.200000000000003,12.3,59.2,3837,644,186,244,214,279,4764,4,5170,4764,406,2190,2105,85,26.3,4130,237,,2023,2107,1546,626,2063,960,6418
21127,2018,11049.5,2695,8354.5,1232.5,1350.5,869.5,649.5,1824.5,1317.5,574,876.5,5007,4613.5,393.5,52.5,231.5,1027,648.5,2753,1.6500000000000004,5.050000000000001,20.150000000000006,13.55,59.45,3748.5,568.5,191.5,207.5,169.5,291.5,4613.5,5,5007,4613.5,393.5,2082,2007.5,74.5,27.200000000000003,4275.5,270,,2264,2011.5,1575.5,567,2261,1099.5,5991.5
21129,2010,5425.5,1467,3958.5,354.5,768,326.5,406,937,383.5,62,373.5,1960,1665.5,294.5,66.5,118.5,538,56,931.5,3.95,7.200000000000001,29.65,3.4499999999999993,55.75,992,626.5,135,252,239.5,33.5,1665.5,13.5,1960,1665.5,294.5,968,802,166,30.949999999999996,2025.5,135,,523,1502.5,565.5,573.5,661.5,38.5,2645
21129,2011,5329,1467,3862,372,751,325,426,870,427,76,396,1950,1675,275,54,123,538,95,901,3.2,7.4,30,5.699999999999999,53.7,1022,588,117,237,234,53,1675,12,1950,1675,275,970,818,152,31.299999999999997,2018,120,,604,1414,545,540,621,64,2637
21129,2012,5232.5,1467,3765.5,389.5,734,323.5,446,803,470.5,90,418.5,1940,1684.5,255.5,41.5,127.5,538,134,870.5,2.45,7.6,30.35,7.949999999999999,51.650000000000006,1052,549.5,99,222,228.5,72.5,1684.5,10.5,1940,1684.5,255.5,972,834,138,31.65,2010.5,105,,685,1325.5,524.5,506.5,580.5,89.5,2629
21129,2013,5136,1467,3669,407,717,322,466,736,514,104,441,1930,1694,236,29,132,538,173,840,1.7,7.8,30.7,10.2,49.6,1082,511,81,207,223,92,1694,9,1930,1694,236,974,850,124,32,2003,90,,766,1237,504,473,540,115,2621
21129,2014,5039.5,1467,3572.5,424.5,700,320.5,486,669,557.5,118,463.5,1920,1703.5,216.5,16.5,136.5,538,212,809.5,0.95,8,31.049999999999997,12.45,47.55,1112,472.5,63,192,217.5,111.5,1703.5,7.5,1920,1703.5,216.5,976,866,110,32.35,1995.5,75,,847,1148.5,483.5,439.5,499.5,140.5,2613
21129,2015,4943,1467,3476,442,683,319,506,602,601,132,486,1910,1713,197,4,141,538,251,779,0.19999999999999996,8.2,31.4,14.7,45.5,1142,434,45,177,212,131,1713,6,1910,1713,197,978,882,96,32.7,1988,60,,928,1060,463,406,459,166,2605
21129,2016,4846.5,1467,3379.5,459.5,666,317.5,526,535,644.5,146,508.5,1900,1722.5,177.5,-8.5,145.5,538,290,748.5,-0.55,8.399999999999999,31.75,16.95,43.45,1172,395.5,27,162,206.5,150.5,1722.5,4.5,1900,1722.5,177.5,980,898,82,33.050000000000004,1980.5,45,,1009,971.5,442.5,372.5,418.5,191.5,2597
21129,2017,4750,1467,3283,477,649,316,546,468,688,160,531,1890,1732,158,-21,150,538,329,718,-1.3,8.599999999999998,32.099999999999994,19.2,41.4,1202,357,9,147,201,170,1732,3,1890,1732,158,982,914,68,33.400000000000006,1973,30,,1090,883,422,339,378,217,2589
21129,2018,4653.5,1467,3186.5,494.5,632,314.5,566,401,731.5,174,553.5,1880,1741.5,138.5,-33.5,154.5,538,368,687.5,-2.05,8.799999999999999,32.449999999999996,21.45,39.349999999999994,1232,318.5,-9,132,195.5,189.5,1741.5,1.5,1880,1741.5,138.5,984,930,54,33.75000000000001,1965.5,15,,1171,794.5,401.5,305.5,337.5,242.5,2581
21131,2010,8009,3149.5,4859.5,646.5,891.5,214,862.5,642.5,980.5,346,679.5,3614.5,2879,735.5,932,271,1042,13.5,665.5,33,9.600000000000001,34.599999999999994,0.399999999999999,22.65,2474.5,321,9,302,10,80,2879,3.5,3614.5,2879,735.5,1537,1390,147,19.5,2269.5,70.5,,921,1348.5,1838,806,315.5,539,5524.5
21131,2011,7914,2999,4915,652,905,254,832,739,954,324,700,3541,2858,683,818,231,1042,41,762,29,8.200000000000001,35.199999999999996,1.3999999999999995,26.4,2365,402,20,319,63,88,2858,3,3541,2858,683,1531,1385,146,22.5,2530,67,,1032,1498,1554,774,349,522,5374
21131,2012,7819,2848.5,4970.5,657.5,918.5,294,801.5,835.5,927.5,302,720.5,3467.5,2837,630.5,704,191,1042,68.5,858.5,25,6.800000000000001,35.8,2.3999999999999995,30.15,2255.5,483,31,336,116,96,2837,2.5,3467.5,2837,630.5,1525,1380,145,25.5,2790.5,63.5,,1143,1647.5,1270,742,382.5,505,5223.5
21131,2013,7724,2698,5026,663,932,334,771,932,901,280,741,3394,2816,578,590,151,1042,96,955,21,5.4,36.4,3.4,33.9,2146,564,42,353,169,104,2816,2,3394,2816,578,1519,1375,144,28.5,3051,60,,1254,1797,986,710,416,488,5073
21131,2014,7629,2547.5,5081.5,668.5,945.5,374,740.5,1028.5,874.5,258,761.5,3320.5,2795,525.5,476,111,1042,123.5,1051.5,17,4,37,4.4,37.65,2036.5,645,53,370,222,112,2795,1.5,3320.5,2795,525.5,1513,1370,143,31.5,3311.5,56.5,,1365,1946.5,702,678,449.5,471,4922.5
21131,2015,7534,2397,5137,674,959,414,710,1125,848,236,782,3247,2774,473,362,71,1042,151,1148,13,2.6,37.6,5.4,41.4,1927,726,64,387,275,120,2774,1,3247,2774,473,1507,1365,142,34.5,3572,53,,1476,2096,418,646,483,454,4772
21131,2016,7439,2246.5,5192.5,679.5,972.5,454,679.5,1221.5,821.5,214,802.5,3173.5,2753,420.5,248,31,1042,178.5,1244.5,9,1.2000000000000002,38.2,6.4,45.15,1817.5,807,75,404,328,128,2753,0.5,3173.5,2753,420.5,1501,1360,141,37.5,3832.5,49.5,,1587,2245.5,134,614,516.5,437,4621.5
21131,2017,7344,2096,5248,685,986,494,649,1318,795,192,823,3100,2732,368,134,-9,1042,206,1341,5,-0.20000000000000018,38.800000000000004,7.4,48.9,1708,888,86,421,381,136,2732,0,3100,2732,368,1495,1355,140,40.5,4093,46,,1698,2395,-150,582,550,420,4471
21131,2018,7249,1945.5,5303.5,690.5,999.5,534,618.5,1414.5,768.5,170,843.5,3026.5,2711,315.5,20,-49,1042,233.5,1437.5,1,-1.6000000000000005,39.400000000000006,8.4,52.65,1598.5,969,97,438,434,144,2711,0,3026.5,2711,315.5,1489,1350,139,43.5,4353.5,42.5,,1809,2544.5,-434,550,583.5,403,4320.5
21133,2010,17282.5,4941,12341.5,2071.5,1346.5,1116,1599.5,1674.5,2253.5,892.5,2077.5,8763.5,7615.5,1148,1075,706.5,2572,139.5,3310,14.399999999999999,9.450000000000001,31.149999999999995,1.6500000000000001,43.35000000000001,5482,1684,229.5,750.5,704,436,7615.5,13.5,8763.5,7615.5,1148,4403.5,3891.5,512,25.249999999999996,6116,282.5,,2259,3857,1921,728,3138,118.5,11995
21133,2011,17103,4773,12330,2039,1425,1078,1601,1924,2229,862,1941,8618,7504,1114,986,638,2572,166,3292,13.299999999999999,8.600000000000001,32.199999999999996,2.1,43.800000000000004,5448,1627,225,773,629,414,7504,15,8618,7504,1114,4305,3834,471,26.299999999999997,6282,301,,2514,3768,1761,869,2925,282,11642
21133,2012,16923.5,4605,12318.5,2006.5,1503.5,1040,1602.5,2173.5,2204.5,831.5,1804.5,8472.5,7392.5,1080,897,569.5,2572,192.5,3274,12.2,7.75,33.25,2.55,44.25,5414,1570,220.5,795.5,554,392,7392.5,16.5,8472.5,7392.5,1080,4206.5,3776.5,430,27.349999999999998,6448,319.5,,2769,3679,1601,1010,2712,445.5,11289
21133,2013,16744,4437,12307,1974,1582,1002,1604,2423,2180,801,1668,8327,7281,1046,808,501,2572,219,3256,11.1,6.9,34.3,3,44.7,5380,1513,216,818,479,370,7281,18,8327,7281,1046,4108,3719,389,28.4,6614,338,,3024,3590,1441,1151,2499,609,10936
21133,2014,16564.5,4269,12295.5,1941.5,1660.5,964,1605.5,2672.5,2155.5,770.5,1531.5,8181.5,7169.5,1012,719,432.5,2572,245.5,3238,10,6.050000000000001,35.349999999999994,3.45,45.150000000000006,5346,1456,211.5,840.5,404,348,7169.5,19.5,8181.5,7169.5,1012,4009.5,3661.5,348,29.45,6780,356.5,,3279,3501,1281,1292,2286,772.5,10583
21133,2015,16385,4101,12284,1909,1739,926,1607,2922,2131,740,1395,8036,7058,978,630,364,2572,272,3220,8.9,5.2,36.4,3.9,45.6,5312,1399,207,863,329,326,7058,21,8036,7058,978,3911,3604,307,30.5,6946,375,,3534,3412,1121,1433,2073,936,10230
21133,2016,16205.5,3933,12272.5,1876.5,1817.5,888,1608.5,3171.5,2106.5,709.5,1258.5,7890.5,6946.5,944,541,295.5,2572,298.5,3202,7.800000000000001,4.35,37.45,4.35,46.05,5278,1342,202.5,885.5,254,304,6946.5,22.5,7890.5,6946.5,944,3812.5,3546.5,266,31.55,7112,393.5,,3789,3323,961,1574,1860,1099.5,9877
21133,2017,16026,3765,12261,1844,1896,850,1610,3421,2082,679,1122,7745,6835,910,452,227,2572,325,3184,6.700000000000001,3.5,38.5,4.8,46.5,5244,1285,198,908,179,282,6835,24,7745,6835,910,3714,3489,225,32.6,7278,412,,4044,3234,801,1715,1647,1263,9524
21133,2018,15846.5,3597,12249.5,1811.5,1974.5,812,1611.5,3670.5,2057.5,648.5,985.5,7599.5,6723.5,876,363,158.5,2572,351.5,3166,5.600000000000001,2.6500000000000004,39.55,5.25,46.95,5210,1228,193.5,930.5,104,260,6723.5,25.5,7599.5,6723.5,876,3615.5,3431.5,184,33.650000000000006,7444,430.5,,4299,3145,641,1856,1434,1426.5,9171
21135,2010,9485.5,2557.5,6928,862.5,795.5,500,1092.5,1524,901,375.5,597,5318,4766,552,503,667,1168,764,1994,10.6,14.149999999999999,17.35,16.000000000000004,41.900000000000006,3458,716,46.5,353.5,316,592,4766,0,5318,4766,552,2581.5,2270.5,311,37.85,5147,177,,2135.5,3011.5,878.5,668.5,1403,438.5,5095.5
21135,2011,9492,2540,6952,921,819,501,1040,1498,991,401,634,5235,4725,510,449,647,1168,789,1936,9.5,13.799999999999999,19,16.700000000000003,41.00000000000001,3433,702,39,382,281,590,4725,0,5235,4725,510,2497,2225,272,35.5,4815,171,,1997,2818,909,742,1300,433,5378
21135,2012,9498.5,2522.5,6976,979.5,842.5,502,987.5,1472,1081,426.5,671,5152,4684,468,395,627,1168,814,1878,8.4,13.45,20.65,17.400000000000002,40.10000000000001,3408,688,31.5,410.5,246,588,4684,0,5152,4684,468,2412.5,2179.5,233,33.15,4483,165,,1858.5,2624.5,939.5,815.5,1197,427.5,5660.5
21135,2013,9505,2505,7000,1038,866,503,935,1446,1171,452,708,5069,4643,426,341,607,1168,839,1820,7.3,13.1,22.3,18.1,39.2,3383,674,24,439,211,586,4643,0,5069,4643,426,2328,2134,194,30.8,4151,159,,1720,2431,970,889,1094,422,5943
21135,2014,9511.5,2487.5,7024,1096.5,889.5,504,882.5,1420,1261,477.5,745,4986,4602,384,287,587,1168,864,1762,6.199999999999999,12.75,23.950000000000003,18.8,38.3,3358,660,16.5,467.5,176,584,4602,0,4986,4602,384,2243.5,2088.5,155,28.450000000000003,3819,153,,1581.5,2237.5,1000.5,962.5,991,416.5,6225.5
21135,2015,9518,2470,7048,1155,913,505,830,1394,1351,503,782,4903,4561,342,233,567,1168,889,1704,5.1,12.4,25.6,19.5,37.4,3333,646,9,496,141,582,4561,0,4903,4561,342,2159,2043,116,26.1,3487,147,,1443,2044,1031,1036,888,411,6508
21135,2016,9524.5,2452.5,7072,1213.5,936.5,506,777.5,1368,1441,528.5,819,4820,4520,300,179,547,1168,914,1646,3.9999999999999996,12.05,27.25,20.2,36.5,3308,632,1.5,524.5,106,580,4520,0,4820,4520,300,2074.5,1997.5,77,23.75,3155,141,,1304.5,1850.5,1061.5,1109.5,785,405.5,6790.5
21135,2017,9531,2435,7096,1272,960,507,725,1342,1531,554,856,4737,4479,258,125,527,1168,939,1588,2.8999999999999995,11.700000000000001,28.900000000000002,20.9,35.599999999999994,3283,618,-6,553,71,578,4479,0,4737,4479,258,1990,1952,38,21.400000000000002,2823,135,,1166,1657,1092,1183,682,400,7073
21135,2018,9537.5,2417.5,7120,1330.5,983.5,508,672.5,1316,1621,579.5,893,4654,4438,216,71,507,1168,964,1530,1.7999999999999998,11.350000000000001,30.550000000000004,21.599999999999998,34.69999999999999,3258,604,-13.5,581.5,36,576,4438,0,4654,4438,216,1905.5,1906.5,-1,19.050000000000004,2491,129,,1027.5,1463.5,1122.5,1256.5,579,394.5,7355.5
21137,2010,16710.5,3838,12872.5,1735,1102.5,1795.5,1332,2526,2046.5,943.5,939.5,10019,8684.5,1334.5,448,549,2247,1654,3604,4.95,6.45,27.75,18.650000000000002,42.05000000000001,7612,927,139.5,415,372.5,137,8684.5,8.5,10019,8684.5,1334.5,4492.5,3989,503.5,26.799999999999997,6549,318,,3355,3194,1828.5,1975.5,2214.5,760,11276.5
21137,2011,16737,3789,12948,1751,1099,1579,1373,2562,2198,943,925,10106,8857,1249,390,614,2247,1598,3862,4.3,7,26.9,17.800000000000004,43.900000000000006,7477,1041,150,451,440,331,8857,8,10106,8857,1249,4590,4085,505,26.2,6379,302,,3106,3273,1827,1833,2267,692,11468
21137,2012,16763.5,3740,13023.5,1767,1095.5,1362.5,1414,2598,2349.5,942.5,910.5,10193,9029.5,1163.5,332,679,2247,1542,4120,3.65,7.55,26.049999999999997,16.950000000000003,45.75,7342,1155,160.5,487,507.5,525,9029.5,7.5,10193,9029.5,1163.5,4687.5,4181,506.5,25.6,6209,286,,2857,3352,1825.5,1690.5,2319.5,624,11659.5
21137,2013,16790,3691,13099,1783,1092,1146,1455,2634,2501,942,896,10280,9202,1078,274,744,2247,1486,4378,3,8.1,25.2,16.1,47.6,7207,1269,171,523,575,719,9202,7,10280,9202,1078,4785,4277,508,25,6039,270,,2608,3431,1824,1548,2372,556,11851
21137,2014,16816.5,3642,13174.5,1799,1088.5,929.5,1496,2670,2652.5,941.5,881.5,10367,9374.5,992.5,216,809,2247,1430,4636,2.35,8.649999999999999,24.35,15.25,49.45,7072,1383,181.5,559,642.5,913,9374.5,6.5,10367,9374.5,992.5,4882.5,4373,509.5,24.4,5869,254,,2359,3510,1822.5,1405.5,2424.5,488,12042.5
